,Name,Path,Infected
1170,label.exe,Windows\WinSxS\wow64_microsoft-windows-label_31bf3856ad364e35_10.0.19041.1_none_1774c39d9e06c822\label.exe,0
1171,LanguageComponentsInstallerComHandler.exe,Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.19041.746_none_ff3f6c27e956149f\LanguageComponentsInstallerComHandler.exe,0
1172,LanguageComponentsInstallerComHandler.exe,Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.19041.746_none_ff3f6c27e956149f\r\LanguageComponentsInstallerComHandler.exe,0
1173,LanguageComponentsInstallerComHandler.exe,Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.19041.746_none_ff3f6c27e956149f\f\LanguageComponentsInstallerComHandler.exe,0
1174,LaunchTM.exe,Windows\WinSxS\wow64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_9732d1507eb1227f\f\LaunchTM.exe,0
1175,LaunchTM.exe,Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_8cde26fe4a506084\r\LaunchTM.exe,0
1176,LaunchTM.exe,Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_8cde26fe4a506084\LaunchTM.exe,0
1177,LaunchTM.exe,Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_8cde26fe4a506084\f\LaunchTM.exe,0
1178,LaunchTM.exe,Windows\WinSxS\wow64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_9732d1507eb1227f\LaunchTM.exe,0
1179,LaunchTM.exe,Windows\WinSxS\wow64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.844_none_9732d1507eb1227f\r\LaunchTM.exe,0
1180,LaunchWinApp.exe,Windows\WinSxS\amd64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_51cc05f9180ff8f1\f\LaunchWinApp.exe,0
1181,LaunchWinApp.exe,Windows\WinSxS\amd64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_51cc05f9180ff8f1\r\LaunchWinApp.exe,0
1182,LaunchWinApp.exe,Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_5c20b04b4c70baec\r\LaunchWinApp.exe,0
1183,LaunchWinApp.exe,Windows\WinSxS\amd64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_51cc05f9180ff8f1\LaunchWinApp.exe,0
1184,LaunchWinApp.exe,Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_5c20b04b4c70baec\LaunchWinApp.exe,0
1185,LaunchWinApp.exe,Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.906_none_5c20b04b4c70baec\f\LaunchWinApp.exe,0
1186,ldifde.exe,Windows\WinSxS\x86_microsoft-windows-ldifde_31bf3856ad364e35_10.0.19041.1_none_7ab9b2c3efd290ff\ldifde.exe,0
1187,ldifde.exe,Windows\WinSxS\amd64_microsoft-windows-ldifde_31bf3856ad364e35_10.0.19041.1_none_d6d84e47a8300235\ldifde.exe,0
1188,ldp.exe,Windows\WinSxS\amd64_microsoft-windows-d..n-tools-command-ldp_31bf3856ad364e35_10.0.19041.1_none_05325e2f9f9e6b0a\ldp.exe,0
1189,LegacyNetUXHost.exe,Windows\WinSxS\amd64_microsoft-windows-networkux-legacyux_31bf3856ad364e35_10.0.19041.746_none_fb7ce20eec10e48d\LegacyNetUXHost.exe,0
1190,LicenseManagerShellext.exe,Windows\WinSxS\amd64_microsoft-windows-s..nsemanager-shellext_31bf3856ad364e35_10.0.19041.746_none_9043799a93dba365\LicenseManagerShellext.exe,0
1191,LicenseManagerShellext.exe,Windows\WinSxS\amd64_microsoft-windows-s..nsemanager-shellext_31bf3856ad364e35_10.0.19041.746_none_9043799a93dba365\f\LicenseManagerShellext.exe,0
1192,LicenseManagerShellext.exe,Windows\WinSxS\amd64_microsoft-windows-s..nsemanager-shellext_31bf3856ad364e35_10.0.19041.746_none_9043799a93dba365\r\LicenseManagerShellext.exe,0
1193,licensingdiag.exe,Windows\WinSxS\amd64_microsoft-client-li..ing-platform-client_31bf3856ad364e35_10.0.19041.789_none_e736a45e12bd168c\r\licensingdiag.exe,0
1194,licensingdiag.exe,Windows\WinSxS\amd64_microsoft-client-li..ing-platform-client_31bf3856ad364e35_10.0.19041.789_none_e736a45e12bd168c\f\licensingdiag.exe,0
1195,licensingdiag.exe,Windows\WinSxS\amd64_microsoft-client-li..ing-platform-client_31bf3856ad364e35_10.0.19041.789_none_e736a45e12bd168c\licensingdiag.exe,0
1196,LicensingUI.exe,Windows\WinSxS\amd64_microsoft-windows-security-spp-ux-dlg_31bf3856ad364e35_10.0.19041.746_none_7c508e4438cec899\r\LicensingUI.exe,0
1197,LicensingUI.exe,Windows\WinSxS\amd64_microsoft-windows-security-spp-ux-dlg_31bf3856ad364e35_10.0.19041.746_none_7c508e4438cec899\f\LicensingUI.exe,0
1198,LicensingUI.exe,Windows\WinSxS\amd64_microsoft-windows-security-spp-ux-dlg_31bf3856ad364e35_10.0.19041.746_none_7c508e4438cec899\LicensingUI.exe,0
1199,LocalBridge.exe,Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\LocalBridge.exe,0
1200,LocationNotificationWindows.exe,Windows\WinSxS\amd64_microsoft-windows-g..ation-wincomponents_31bf3856ad364e35_10.0.19041.746_none_79bfc5cb57157e98\LocationNotificationWindows.exe,0
1201,Locator.exe,Windows\WinSxS\amd64_microsoft-windows-rpc-locator_31bf3856ad364e35_10.0.19041.1_none_8525a0b08bf57bbb\Locator.exe,0
1202,LockApp.exe,Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.19041.844_none_c5675ea732c2eaa0\LockApp.exe,0
1203,LockApp.exe,Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.19041.844_none_c5675ea732c2eaa0\f\LockApp.exe,0
1204,LockApp.exe,Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.19041.844_none_c5675ea732c2eaa0\r\LockApp.exe,0
1205,LockAppHost.exe,Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.19041.746_none_d99fd60bc1fde773\f\LockAppHost.exe,0
1206,LockAppHost.exe,Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.19041.746_none_d99fd60bc1fde773\LockAppHost.exe,0
1207,LockAppHost.exe,Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.19041.746_none_d99fd60bc1fde773\r\LockAppHost.exe,0
1208,LockScreenContentServer.exe,Windows\WinSxS\amd64_microsoft-windows-a..screencontentserver_31bf3856ad364e35_10.0.19041.746_none_e540b68b09558f5a\LockScreenContentServer.exe,0
1209,LockScreenContentServer.exe,Windows\WinSxS\amd64_microsoft-windows-a..screencontentserver_31bf3856ad364e35_10.0.19041.746_none_e540b68b09558f5a\r\LockScreenContentServer.exe,0
1210,LockScreenContentServer.exe,Windows\WinSxS\amd64_microsoft-windows-a..screencontentserver_31bf3856ad364e35_10.0.19041.746_none_e540b68b09558f5a\f\LockScreenContentServer.exe,0
1211,lodctr.exe,Windows\WinSxS\wow64_microsoft-windows-p..structureexecutable_31bf3856ad364e35_10.0.19041.1_none_b84e385529c68af9\lodctr.exe,0
1212,logagent.exe,Windows\WinSxS\wow64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_d38e81565538dedf\f\logagent.exe,0
1213,logagent.exe,Windows\WinSxS\amd64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_c939d70420d81ce4\r\logagent.exe,0
1214,logagent.exe,Windows\WinSxS\amd64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_c939d70420d81ce4\f\logagent.exe,0
1215,logagent.exe,Windows\WinSxS\amd64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_c939d70420d81ce4\logagent.exe,0
1216,logagent.exe,Windows\WinSxS\wow64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_d38e81565538dedf\logagent.exe,0
1217,logagent.exe,Windows\WinSxS\wow64_microsoft-windows-mediaplayer-logagent_31bf3856ad364e35_10.0.19041.746_none_d38e81565538dedf\r\logagent.exe,0
1218,LogCollector.exe,Windows\WinSxS\amd64_multipoint-logcollector_31bf3856ad364e35_10.0.19041.1_none_56138d203a7fc4cf\LogCollector.exe,0
1219,logman.exe,Windows\WinSxS\amd64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_3f1cc1d15da468cf\logman.exe,0
1220,logman.exe,Windows\WinSxS\wow64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_49716c2392052aca\logman.exe,0
1221,logman.exe,Windows\WinSxS\amd64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_3f1cc1d15da468cf\f\logman.exe,0
1222,logman.exe,Windows\WinSxS\wow64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_49716c2392052aca\f\logman.exe,0
1223,logman.exe,Windows\WinSxS\amd64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_3f1cc1d15da468cf\r\logman.exe,0
1224,logman.exe,Windows\WinSxS\wow64_microsoft-windows-p..ncetoolscommandline_31bf3856ad364e35_10.0.19041.546_none_49716c2392052aca\r\logman.exe,0
1225,logoff.exe,Windows\WinSxS\wow64_microsoft-windows-t..es-commandlinetools_31bf3856ad364e35_10.0.19041.1_none_a4f6113bccc284b7\logoff.exe,0
1226,logoff.exe,Windows\WinSxS\amd64_microsoft-windows-t..es-commandlinetools_31bf3856ad364e35_10.0.19041.1_none_9aa166e99861c2bc\logoff.exe,0
1227,LogonUI.exe,Windows\WinSxS\amd64_microsoft-windows-authentication-logonui_31bf3856ad364e35_10.0.19041.1_none_1b8420121296312d\LogonUI.exe,0
1228,lpkinstall.exe,Windows\WinSxS\amd64_microsoft-windows-lpkinstall_31bf3856ad364e35_10.0.19041.746_none_e72c4ffca9db7315\f\lpkinstall.exe,0
1229,lpkinstall.exe,Windows\WinSxS\amd64_microsoft-windows-lpkinstall_31bf3856ad364e35_10.0.19041.746_none_e72c4ffca9db7315\lpkinstall.exe,0
1230,lpkinstall.exe,Windows\WinSxS\amd64_microsoft-windows-lpkinstall_31bf3856ad364e35_10.0.19041.746_none_e72c4ffca9db7315\r\lpkinstall.exe,0
1231,lpksetup.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\f\lpksetup.exe,0
1232,lpksetup.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\lpksetup.exe,0
1233,lpksetup.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\r\lpksetup.exe,0
1234,lpq.exe,Windows\WinSxS\amd64_microsoft-windows-p..ting-lprportmonitor_31bf3856ad364e35_10.0.19041.1_none_69f4af04dd2c1f80\lpq.exe,0
1235,lpr.exe,Windows\WinSxS\amd64_microsoft-windows-p..ting-lprportmonitor_31bf3856ad364e35_10.0.19041.1_none_69f4af04dd2c1f80\lpr.exe,0
1236,lpremove.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\f\lpremove.exe,0
1237,lpremove.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\lpremove.exe,0
1238,lpremove.exe,Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.19041.746_none_ff52abd5cb47bbe1\r\lpremove.exe,0
1239,LsaIso.exe,Windows\WinSxS\amd64_microsoft-windows-security-lsatrustlet_31bf3856ad364e35_10.0.19041.789_none_c26a75f7dda6ac3e\LsaIso.exe,0
1240,LsaIso.exe,Windows\WinSxS\amd64_microsoft-windows-security-lsatrustlet_31bf3856ad364e35_10.0.19041.789_none_c26a75f7dda6ac3e\f\LsaIso.exe,0
1241,LsaIso.exe,Windows\WinSxS\amd64_microsoft-windows-security-lsatrustlet_31bf3856ad364e35_10.0.19041.789_none_c26a75f7dda6ac3e\r\LsaIso.exe,0
1242,Magnify.exe,Windows\WinSxS\amd64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_4c272238f77f2488\Magnify.exe,0
1243,Magnify.exe,Windows\WinSxS\wow64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_567bcc8b2bdfe683\Magnify.exe,0
1244,Magnify.exe,Windows\WinSxS\amd64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_4c272238f77f2488\r\Magnify.exe,0
1245,Magnify.exe,Windows\WinSxS\amd64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_4c272238f77f2488\f\Magnify.exe,0
1246,Magnify.exe,Windows\WinSxS\wow64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_567bcc8b2bdfe683\f\Magnify.exe,0
1247,Magnify.exe,Windows\WinSxS\wow64_microsoft-windows-magnify_31bf3856ad364e35_10.0.19041.746_none_567bcc8b2bdfe683\r\Magnify.exe,0
1248,makecab.exe,Windows\WinSxS\wow64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_d949ad80fc4d976e\makecab.exe,0
1249,makecab.exe,Windows\WinSxS\amd64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_cef5032ec7ecd573\makecab.exe,0
1250,Maps.exe,Program Files\WindowsApps\Microsoft.WindowsMaps_5.1906.1972.0_x64__8wekyb3d8bbwe\Maps.exe,0
1251,mavinject.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_915e5a9051159472\f\mavinject.exe,0
1252,mavinject.exe,Windows\WinSxS\wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_9bb304e28576566d\r\mavinject.exe,0
1253,mavinject.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_915e5a9051159472\mavinject.exe,0
1254,mavinject.exe,Windows\WinSxS\wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_9bb304e28576566d\f\mavinject.exe,0
1255,mavinject.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_915e5a9051159472\r\mavinject.exe,0
1256,mavinject.exe,Windows\WinSxS\wow64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.906_none_9bb304e28576566d\mavinject.exe,0
1257,MbaeParserTask.exe,Windows\WinSxS\amd64_microsoft-windows-m..erience-parser-task_31bf3856ad364e35_10.0.19041.1_none_80036e190af52e7c\MbaeParserTask.exe,0
1258,mblctr.exe,Windows\WinSxS\amd64_microsoft-windows-m..lepc-mobilitycenter_31bf3856ad364e35_10.0.19041.1_none_108b025daaa0a06f\mblctr.exe,0
1259,mcbuilder.exe,Windows\WinSxS\wow64_microsoft-windows-muicachebuilder_31bf3856ad364e35_10.0.19041.1_none_da52541188969d5e\mcbuilder.exe,0
1260,MDEServer.exe,Windows\WinSxS\amd64_microsoft-windows-dlna-mdeserver_31bf3856ad364e35_10.0.19041.746_none_b4017de081b11e02\MDEServer.exe,0
1261,MDEServer.exe,Windows\WinSxS\amd64_microsoft-windows-dlna-mdeserver_31bf3856ad364e35_10.0.19041.746_none_b4017de081b11e02\r\MDEServer.exe,0
1262,MDEServer.exe,Windows\WinSxS\amd64_microsoft-windows-dlna-mdeserver_31bf3856ad364e35_10.0.19041.746_none_b4017de081b11e02\f\MDEServer.exe,0
1263,MDMAgent.exe,Windows\WinSxS\amd64_microsoft-windows-mdmagent_31bf3856ad364e35_10.0.19041.906_none_23213b677cce4a96\MDMAgent.exe,0
1264,MDMAgent.exe,Windows\WinSxS\amd64_microsoft-windows-mdmagent_31bf3856ad364e35_10.0.19041.906_none_23213b677cce4a96\f\MDMAgent.exe,0
1265,MDMAgent.exe,Windows\WinSxS\amd64_microsoft-windows-mdmagent_31bf3856ad364e35_10.0.19041.906_none_23213b677cce4a96\r\MDMAgent.exe,0
1266,MDMAppInstaller.exe,Windows\WinSxS\amd64_microsoft-windows-mdmappinstaller_31bf3856ad364e35_10.0.19041.844_none_77a5d9aafae08e77\MDMAppInstaller.exe,0
1267,MDMAppInstaller.exe,Windows\WinSxS\amd64_microsoft-windows-mdmappinstaller_31bf3856ad364e35_10.0.19041.844_none_77a5d9aafae08e77\f\MDMAppInstaller.exe,0
1268,MDMAppInstaller.exe,Windows\WinSxS\amd64_microsoft-windows-mdmappinstaller_31bf3856ad364e35_10.0.19041.844_none_77a5d9aafae08e77\r\MDMAppInstaller.exe,0
1269,MdmDiagnosticsTool.exe,Windows\WinSxS\amd64_microsoft-windows-e..-mdmdiagnosticstool_31bf3856ad364e35_10.0.19041.844_none_3cf82883d1ad1d0d\r\MdmDiagnosticsTool.exe,0
1270,MdmDiagnosticsTool.exe,Windows\WinSxS\amd64_microsoft-windows-e..-mdmdiagnosticstool_31bf3856ad364e35_10.0.19041.844_none_3cf82883d1ad1d0d\f\MdmDiagnosticsTool.exe,0
1271,MdmDiagnosticsTool.exe,Windows\WinSxS\amd64_microsoft-windows-e..-mdmdiagnosticstool_31bf3856ad364e35_10.0.19041.844_none_3cf82883d1ad1d0d\MdmDiagnosticsTool.exe,0
1272,MdRes.exe,Windows\WinSxS\amd64_microsoft-windows-m..-diagnostic-results_31bf3856ad364e35_10.0.19041.1_none_ded7404f8608d19f\MdRes.exe,0
1273,mfpmp.exe,Windows\WinSxS\wow64_microsoft-windows-mediafoundation_31bf3856ad364e35_10.0.19041.746_none_84ad245a9ff1b143\mfpmp.exe,0
1274,mfpmp.exe,Windows\WinSxS\amd64_microsoft-windows-mediafoundation_31bf3856ad364e35_10.0.19041.867_none_7a43dc606ba03da8\mfpmp.exe,0
1275,Microsoft.AAD.BrokerPlugin.exe,Windows\WinSxS\amd64_microsoft-windows-s..okerplugin.appxmain_31bf3856ad364e35_10.0.19041.906_none_39e65ae534391fb8\Microsoft.AAD.BrokerPlugin.exe,0
1276,Microsoft.AAD.BrokerPlugin.exe,Windows\WinSxS\amd64_microsoft-windows-s..okerplugin.appxmain_31bf3856ad364e35_10.0.19041.906_none_39e65ae534391fb8\r\Microsoft.AAD.BrokerPlugin.exe,0
1277,Microsoft.AAD.BrokerPlugin.exe,Windows\WinSxS\amd64_microsoft-windows-s..okerplugin.appxmain_31bf3856ad364e35_10.0.19041.906_none_39e65ae534391fb8\f\Microsoft.AAD.BrokerPlugin.exe,0
1278,Microsoft.AsyncTextService.exe,Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\f\Microsoft.AsyncTextService.exe,0
1279,Microsoft.AsyncTextService.exe,Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\Microsoft.AsyncTextService.exe,0
1280,Microsoft.AsyncTextService.exe,Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\r\Microsoft.AsyncTextService.exe,0
1281,Microsoft.ECApp.exe,Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.19041.746_none_db09942beaf4fdfa\Microsoft.ECApp.exe,0
1282,Microsoft.ECApp.exe,Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.19041.746_none_db09942beaf4fdfa\r\Microsoft.ECApp.exe,0
1283,Microsoft.ECApp.exe,Windows\WinSxS\amd64_microsoft-windows-ecapp.appxmain_31bf3856ad364e35_10.0.19041.746_none_db09942beaf4fdfa\f\Microsoft.ECApp.exe,0
1284,Microsoft.MicrosoftSolitaireCollection.exe,Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe\Microsoft.MicrosoftSolitaireCollection.exe,0
1285,Microsoft.Msn.Weather.exe,Program Files\WindowsApps\Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe\Microsoft.Msn.Weather.exe,0
1286,Microsoft.Notes.exe,Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_3.6.73.0_x64__8wekyb3d8bbwe\Microsoft.Notes.exe,0
1287,Microsoft.Photos.exe,Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,0
1288,Microsoft.Uev.CscUnpinTool.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.746_none_daa4f03c43c9f201\f\Microsoft.Uev.CscUnpinTool.exe,0
1289,Microsoft.Uev.CscUnpinTool.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.746_none_daa4f03c43c9f201\r\Microsoft.Uev.CscUnpinTool.exe,0
1290,Microsoft.Uev.CscUnpinTool.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.746_none_daa4f03c43c9f201\Microsoft.Uev.CscUnpinTool.exe,0
1291,Microsoft.Uev.SyncController.exe,Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.746_none_daa4f03c43c9f201\Microsoft.Uev.SyncController.exe,0
1292,Microsoft.Wallet.exe,Program Files\WindowsApps\Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe\Microsoft.Wallet.exe,0
1293,Microsoft.WebMediaExtensions.exe,Program Files\WindowsApps\Microsoft.WebMediaExtensions_1.0.20875.0_x64__8wekyb3d8bbwe\Microsoft.WebMediaExtensions.exe,0
1294,Microsoft.Workflow.Compiler.exe,Windows\Microsoft.NET\Framework64\v4.0.30319\Microsoft.Workflow.Compiler.exe,0
1295,MicrosoftEdgeCP.exe,Windows\WinSxS\amd64_microsoft-windows-edge-microsoftedgecp_31bf3856ad364e35_10.0.19041.1_none_77274ce3b079d8f5\MicrosoftEdgeCP.exe,0
1296,MicrosoftEdgeBCHost.exe,Windows\WinSxS\amd64_microsoft-windows-e..microsoftedgebchost_31bf3856ad364e35_10.0.19041.1_none_14b1d8fa41ae50fb\MicrosoftEdgeBCHost.exe,0
1297,MicrosoftEdgeDevTools.exe,Windows\WinSxS\amd64_microsoft-windows-e..crosoftedgedevtools_31bf3856ad364e35_10.0.19041.1_none_65a5646e8443d0f8\MicrosoftEdgeDevTools.exe,0
1298,MicrosoftEdgeSH.exe,Windows\WinSxS\amd64_microsoft-windows-edge-microsoftedgesh_31bf3856ad364e35_10.0.19041.1_none_7e963f23aba941dd\MicrosoftEdgeSH.exe,0
1299,MicrosoftEdgeUpdate.exe,Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,0
1300,mighost.exe,Windows\WinSxS\amd64_microsoft-windows-migrationengine_31bf3856ad364e35_10.0.19041.662_none_36877f993a2316f8\mighost.exe,0
1301,mighost.exe,Windows\WinSxS\amd64_microsoft-windows-migrationengine_31bf3856ad364e35_10.0.19041.662_none_36877f993a2316f8\r\mighost.exe,0
1302,mighost.exe,Windows\WinSxS\amd64_microsoft-windows-migrationengine_31bf3856ad364e35_10.0.19041.662_none_36877f993a2316f8\f\mighost.exe,0
1303,MigRegDB.exe,Windows\WinSxS\wow64_microsoft-windows-c..plus-setup-migregdb_31bf3856ad364e35_10.0.19041.1_none_ed965939376efbbf\MigRegDB.exe,0
1304,MigRegDB.exe,Windows\WinSxS\amd64_microsoft-windows-c..plus-setup-migregdb_31bf3856ad364e35_10.0.19041.1_none_e341aee7030e39c4\MigRegDB.exe,0
1305,mip.exe,Windows\WinSxS\amd64_microsoft-windows-t..etpc-mathinputpanel_31bf3856ad364e35_10.0.19041.746_none_a89acde4afbab635\mip.exe,0
1306,mip.exe,Windows\WinSxS\amd64_microsoft-windows-t..etpc-mathinputpanel_31bf3856ad364e35_10.0.19041.746_none_a89acde4afbab635\r\mip.exe,0
1307,mip.exe,Windows\WinSxS\amd64_microsoft-windows-t..etpc-mathinputpanel_31bf3856ad364e35_10.0.19041.746_none_a89acde4afbab635\f\mip.exe,0
1308,MixedRealityPortal.exe,Program Files\WindowsApps\Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe\MixedRealityPortal.exe,0
1309,MixedRealityPortal.Brokered.exe,Program Files\WindowsApps\Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe\MixedRealityPortal.Brokered.exe,0
1310,mmc.exe,Windows\WinSxS\wow64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_f7c1402f08d2457a\r\mmc.exe,0
1311,mmc.exe,Windows\WinSxS\amd64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_ed6c95dcd471837f\mmc.exe,0
1312,mmc.exe,Windows\WinSxS\wow64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_f7c1402f08d2457a\mmc.exe,0
1313,mmc.exe,Windows\WinSxS\amd64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_ed6c95dcd471837f\f\mmc.exe,0
1314,mmc.exe,Windows\WinSxS\wow64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_f7c1402f08d2457a\f\mmc.exe,0
1315,mmc.exe,Windows\WinSxS\amd64_microsoft-windows-m..-management-console_31bf3856ad364e35_10.0.19041.746_none_ed6c95dcd471837f\r\mmc.exe,0
1316,mmgaserver.exe,Windows\WinSxS\wow64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_be98bb8265bc211a\mmgaserver.exe,0
1317,mmgaserver.exe,Windows\WinSxS\amd64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_b4441130315b5f1f\r\mmgaserver.exe,0
1318,mmgaserver.exe,Windows\WinSxS\wow64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_be98bb8265bc211a\r\mmgaserver.exe,0
1319,mmgaserver.exe,Windows\WinSxS\wow64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_be98bb8265bc211a\f\mmgaserver.exe,0
1320,mmgaserver.exe,Windows\WinSxS\amd64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_b4441130315b5f1f\mmgaserver.exe,0
1321,mmgaserver.exe,Windows\WinSxS\amd64_microsoft-windows-mapi-mmga_31bf3856ad364e35_10.0.19041.746_none_b4441130315b5f1f\f\mmgaserver.exe,0
1322,mobsync.exe,Windows\WinSxS\wow64_microsoft-windows-mobsyncexe_31bf3856ad364e35_10.0.19041.1_none_af96916428136673\mobsync.exe,0
